 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services",
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YA_B.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YC_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YF_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YG_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YA_B.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YC_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YF_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YG_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.Y.LCIT.NS0025.4.000,STS.Q.I6.W.LCIT.NS0025.4.000,STS.Q.I6.W.LCIW.NS0025.4.000,STS.Q.I6.W.LCIO.NS0025.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z64.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YA_B.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YC_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YF_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YG_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YA_B.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YC_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YF_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YG_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT
Q2-1995      ,127328.63000 ,127297.14000 ,106699.16000 ,20597.98000 ,7275.64000 ,26919.56000 , 9549.29000 ,31264.02000 ,15338.33000 ,36950.31000 , 82.97852 , 82.39402 , 82.31046 , 79.62446 , 86.13459 , 92.18212 , 91.26188 , 87.57043 ,105.40317 ,100.99164 , 77.13398 , 92.58068 , 76.81211 , 77.83330        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,112.26138 ,102.60000 , 9037.00000 , -3.60124 ,60.09745 ,479043.10000 ,15.82695 ,18.65548 ,-1.46167 ,8.35719 , 5.03193 ,7.96377 , 4.73255 ,11.49784 , 8.61474 ,12.37727 , 4.46134 ,25.04000 ,27.58000 ,2.12000 , -2.73000 , -3.25000 , 13.05000 , 0.35000 , 77.24797 ,1384072.56000 , 796540.71000 ,279509.35000 ,281039.14000 ,  4718.18000 , 403768.19000 ,381503.00000 ,1653664.89000 , 959037.08000 ,347257.56000 ,322202.92000 ,NA ,431412.29000 ,409975.43000 ,1247619.50000 ,33787.87000 ,290175.71000 , 77777.42000 ,258761.22000 ,311274.97000 ,275842.30000 ,NA ,136453.06000 ,1477239.45000 ,31437.70000 ,307202.91000 ,104969.84000 ,297549.38000 ,380045.74000 ,356438.41000 ,NA ,174787.34000 ,83.10000
Q3-1995      ,127594.79000 ,128343.14000 ,107634.80000 ,20708.34000 ,7311.23000 ,27020.57000 , 9745.03000 ,31644.48000 ,15535.50000 ,37086.32000 , 83.55922 , 82.90849 , 82.92808 , 80.25636 , 86.45099 , 92.59183 , 91.16086 , 87.97994 ,106.09428 ,101.61238 , 77.99672 , 92.78825 , 77.11227 , 78.62583        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,112.82471 ,102.90000 , 9112.90000 , -3.05267 ,59.51367 ,483699.30000 ,15.97221 ,18.29304 ,-1.20363 ,8.50289 , 6.01340 ,8.24498 , 5.43460 ,11.68389 , 8.59391 ,12.11149 , 5.18294 ,26.90000 ,28.82000 ,2.05000 ,  8.52000 ,  6.31000 ,  3.14000 , 2.90000 , 77.49630 ,1406525.17000 , 807888.34000 ,285254.18000 ,282462.82000 , 10421.78000 , 403788.90000 ,383290.87000 ,1659977.28000 , 960205.71000 ,349979.40000 ,321291.88000 ,NA ,428150.93000 ,411358.21000 ,1267905.08000 ,34263.82000 ,293298.79000 , 77489.62000 ,263313.73000 ,318022.38000 ,281516.74000 ,NA ,138620.08000 ,1481201.36000 ,31398.47000 ,306351.71000 ,104099.89000 ,299070.90000 ,382210.23000 ,358269.55000 ,NA ,175333.56000 ,83.10000
Q4-1995      ,127804.25000 ,128041.75000 ,107474.31000 ,20567.44000 ,7078.14000 ,26845.96000 , 9709.22000 ,31492.66000 ,15587.94000 ,37327.83000 , 83.92951 , 83.23031 , 83.45477 , 80.59958 , 86.65723 , 92.97282 , 91.39920 , 88.53721 ,102.90365 ,102.12380 , 79.10236 , 93.56873 , 77.58639 , 78.78368        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,112.96924 ,102.70000 , 9176.40000 , -2.90752 ,59.43522 ,482750.50000 ,16.26683 ,18.46975 ,-0.92469 ,8.04715 , 8.37148 ,8.35791 , 6.76340 ,11.75557 , 3.64270 ,12.01319 , 4.14167 ,30.64000 ,29.79000 ,1.70000 ,  2.01000 ,  5.94000 , 20.33000 , 3.08000 , 77.48927 ,1418479.35000 , 813343.96000 ,289139.37000 ,286248.90000 ,  7842.46000 , 411061.53000 ,389156.87000 ,1665092.97000 , 959942.89000 ,352934.78000 ,324554.84000 ,NA ,433739.22000 ,416381.33000 ,1280693.39000 ,35240.93000 ,295958.83000 , 77267.44000 ,265512.49000 ,321894.95000 ,284818.75000 ,NA ,137785.97000 ,1488530.84000 ,32194.86000 ,307601.23000 ,103325.28000 ,299897.31000 ,384792.45000 ,361089.90000 ,NA ,172806.20000 ,82.70000
Q1-1996      ,127785.19000 ,126832.37000 ,106237.20000 ,20595.17000 ,6856.45000 ,26584.21000 , 9197.81000 ,31230.87000 ,15598.77000 ,37364.27000 , 84.35853 , 83.76248 , 83.89630 , 81.45481 , 86.85365 , 92.84975 , 91.60186 , 89.03581 ,101.27792 ,102.29569 , 82.48542 , 94.33404 , 77.03244 , 79.90789        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,113.06999 ,101.20000 , 9239.30000 , -3.00333 ,59.88853 ,487496.60000 ,16.24907 ,18.49125 ,-1.10172 ,7.83557 , 7.65088 ,8.41355 , 6.24884 ,11.79935 ,10.05472 ,12.09642 , 5.92081 ,33.49000 ,30.92000 ,1.55000 ,  3.62000 , -5.99000 , -2.72000 , 0.32000 , 78.16242 ,1431462.12000 , 829273.22000 ,291312.72000 ,281705.70000 ,  3867.40000 , 418476.28000 ,393173.20000 ,1665774.47000 , 969992.54000 ,350874.92000 ,317726.59000 ,NA ,441433.31000 ,419379.71000 ,1287710.85000 ,36306.64000 ,295702.01000 , 73755.87000 ,265150.92000 ,327806.60000 ,288988.82000 ,NA ,143751.26000 ,1488837.26000 ,32610.42000 ,307240.14000 , 97318.61000 ,297563.35000 ,393539.78000 ,361777.74000 ,NA ,177162.78000 ,81.30000
Q2-1996      ,128014.60000 ,128057.83000 ,107433.34000 ,20624.49000 ,6931.87000 ,26632.77000 , 9419.55000 ,31638.87000 ,15805.79000 ,37628.98000 , 84.53505 , 83.99245 , 84.21319 , 81.44028 , 86.81108 , 92.58271 , 91.55347 , 88.69099 , 98.81307 ,102.15825 , 79.04600 , 93.94300 , 77.23402 , 79.62899        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,110.62869 ,101.00000 , 9399.00000 , -2.41154 ,58.72383 ,492013.70000 ,16.38012 ,18.95471 ,-1.26587 ,7.99839 , 5.02428 ,8.37617 , 4.54613 ,11.91372 , 8.44392 ,11.89643 , 4.43868 ,27.09000 ,26.00000 ,1.18000 ,  0.56000 , -2.07000 ,  9.83000 , 1.12000 , 78.34294 ,1446990.25000 , 836312.07000 ,294166.63000 ,292997.80000 , -1482.20000 , 419308.93000 ,394312.96000 ,1677397.69000 , 972522.07000 ,353958.83000 ,330250.88000 ,NA ,443430.02000 ,420896.85000 ,1304868.79000 ,36837.13000 ,297368.51000 , 78362.71000 ,269334.92000 ,331121.35000 ,291844.17000 ,NA ,142121.46000 ,1501616.23000 ,33225.50000 ,307104.30000 ,103095.29000 ,299109.98000 ,396734.27000 ,364422.79000 ,NA ,175811.90000 ,80.70000
Q3-1996      ,128330.99000 ,129070.17000 ,108363.63000 ,20706.54000 ,7053.12000 ,26665.50000 , 9670.48000 ,31948.74000 ,16046.84000 ,37685.48000 , 84.89730 , 84.31973 , 84.52182 , 81.65144 , 87.01280 , 92.48993 , 91.29888 , 89.07747 , 98.26115 ,102.52863 , 80.60621 , 94.45544 , 77.66059 , 80.30007        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,111.52904 ,100.40000 , 9480.80000 , -2.17923 ,58.41226 ,493195.80000 ,16.63179 ,19.41025 ,-1.56536 ,8.33954 , 5.64828 ,8.39348 , 5.04374 ,11.84279 , 5.38973 ,11.91097 , 3.59425 ,29.02000 ,29.22000 ,1.31000 ,  0.55000 , -0.99000 , -1.58000 , 1.90000 , 78.82489 ,1461927.14000 , 842675.95000 ,297632.11000 ,295368.68000 , -1483.96000 , 426955.39000 ,399221.03000 ,1686777.38000 , 975945.57000 ,357103.27000 ,332029.53000 ,NA ,451725.77000 ,427175.46000 ,1315049.50000 ,36338.46000 ,298698.22000 , 78375.12000 ,270992.35000 ,335235.33000 ,295410.01000 ,NA ,146877.64000 ,1508214.33000 ,33568.03000 ,307742.39000 ,102382.99000 ,300224.32000 ,400841.08000 ,365476.39000 ,NA ,178741.68000 ,80.40000
Q4-1996      ,128588.45000 ,128758.87000 ,108254.44000 ,20504.43000 ,6949.24000 ,26534.11000 , 9622.21000 ,31760.42000 ,16112.87000 ,37780.02000 , 85.18362 , 84.74010 , 84.84374 , 82.20227 , 87.23693 , 92.78086 , 92.10202 , 89.34520 , 99.60028 ,102.02383 , 81.11677 , 94.78911 , 77.56339 , 80.69766        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,108.99924 ,100.20000 , 9584.30000 , -1.60912 ,58.23981 ,500314.30000 ,16.79349 ,19.15622 ,-1.23026 ,8.50231 , 4.97172 ,8.56052 , 4.59064 ,11.74059 , 1.60072 ,11.65071 , 4.15416 ,29.43000 ,27.35000 ,1.36000 ,  2.14000 ,  9.00000 , 18.31000 , 1.17000 , 79.13199 ,1462865.97000 , 841344.61000 ,298855.78000 ,294417.92000 ,   913.56000 , 438824.12000 ,411490.02000 ,1691608.11000 , 976068.82000 ,358275.99000 ,332074.81000 ,NA ,465527.63000 ,439173.47000 ,1319344.26000 ,35766.45000 ,300107.50000 , 77697.38000 ,271626.60000 ,336613.14000 ,297533.18000 ,NA ,143521.72000 ,1515822.00000 ,33155.86000 ,309807.01000 ,101719.63000 ,302170.15000 ,404749.58000 ,366162.20000 ,NA ,175694.65000 ,80.10000
Q1-1997      ,128766.54000 ,127723.59000 ,107264.59000 ,20459.00000 ,6735.29000 ,26341.41000 , 9122.21000 ,31606.59000 ,16162.91000 ,37755.18000 , 85.50776 , 85.05217 , 85.30615 , 82.26014 , 87.43034 , 93.38672 , 92.68673 , 89.73441 , 96.53170 ,102.85389 , 82.78413 , 94.03315 , 79.15145 , 81.09457        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,105.53732 , 98.50000 , 9658.00000 , -1.51530 ,58.14889 ,504857.50000 ,17.01902 ,19.33343 ,-1.36664 ,8.54236 , 4.28271 ,8.55057 , 3.98066 ,11.92650 , 2.75941 ,11.66278 , 4.33304 ,33.88000 ,31.05000 ,1.56000 ,  0.62000 , -8.19000 , -3.32000 ,-0.87000 , 79.73159 ,1462100.87000 , 842515.30000 ,296838.98000 ,289397.05000 ,  4016.78000 , 448388.45000 ,419055.67000 ,1697931.82000 , 979994.97000 ,358540.60000 ,328345.71000 ,NA ,476160.94000 ,447851.22000 ,1314801.03000 ,35974.10000 ,297402.59000 , 74744.05000 ,272714.63000 ,337410.46000 ,296555.20000 ,NA ,147299.84000 ,1519733.70000 ,33869.50000 ,310880.21000 , 98491.11000 ,305749.50000 ,404210.13000 ,367754.70000 ,NA ,178257.14000 ,81.10000
Q2-1997      ,129115.80000 ,129180.07000 ,108590.70000 ,20589.38000 ,6803.52000 ,26424.86000 , 9501.41000 ,31873.09000 ,16514.13000 ,38063.07000 , 85.74448 , 85.27157 , 85.60932 , 82.60792 , 87.90352 , 93.93395 , 93.17487 , 89.26580 , 96.52300 ,101.19680 , 81.73939 , 93.43184 , 79.14996 , 81.64455        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,101.86390 , 98.20000 , 9801.20000 , -0.84936 ,56.64858 ,500514.10000 ,17.58103 ,19.89066 ,-1.05615 ,9.39662 , 2.09278 ,8.58543 , 2.49098 ,11.71891 , 7.44932 ,11.55253 , 4.17248 ,28.04000 ,25.28000 ,2.27000 ,  2.42000 , -1.79000 , 10.09000 , 0.70000 , 80.04684 ,1478059.24000 , 849298.15000 ,298226.32000 ,296507.54000 ,  1257.83000 , 465501.92000 ,432732.53000 ,1719846.44000 , 989124.73000 ,360390.85000 ,336213.37000 ,NA ,493934.05000 ,462404.67000 ,1329539.89000 ,36350.68000 ,302537.83000 , 76421.01000 ,276664.82000 ,339955.74000 ,297609.82000 ,NA ,148519.34000 ,1538908.73000 ,33912.55000 ,316707.58000 ,100737.77000 ,309631.54000 ,409597.60000 ,369354.00000 ,NA ,181026.86000 ,81.80000
Q3-1997      ,129574.87000 ,130349.19000 ,109691.47000 ,20657.73000 ,6911.99000 ,26661.11000 , 9731.37000 ,32191.40000 ,16775.15000 ,38078.17000 , 86.14287 , 85.81360 , 86.19963 , 82.84350 , 88.17447 , 94.50562 , 94.27327 , 89.35259 , 97.29867 ,101.13510 , 82.67163 , 93.28119 , 79.32430 , 81.90697        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.42763 , 97.30000 , 9924.20000 , -0.61951 ,56.10166 ,498380.50000 ,17.83740 ,19.97212 ,-1.26530 ,8.97243 , 5.26136 ,8.69611 , 4.45538 ,11.89649 , 6.26025 ,11.33472 , 4.82580 ,28.63000 ,28.14000 ,2.19000 ,  3.01000 ,  3.05000 , -0.25000 , 1.51000 , 80.71598 ,1487729.52000 , 853627.81000 ,297760.23000 ,297821.94000 ,  4763.64000 , 483416.86000 ,449660.97000 ,1730763.23000 , 991681.88000 ,360468.53000 ,338203.61000 ,NA ,512173.02000 ,477128.67000 ,1337121.78000 ,36569.66000 ,304513.53000 , 76098.29000 ,278566.13000 ,342700.16000 ,298674.02000 ,NA ,150607.73000 ,1548608.13000 ,33879.44000 ,319517.67000 ,100489.78000 ,312007.38000 ,413076.96000 ,370472.09000 ,NA ,182249.42000 ,82.30000
Q4-1997      ,129994.38000 ,130198.73000 ,109716.20000 ,20482.53000 ,6817.75000 ,26665.29000 , 9688.15000 ,32040.75000 ,16875.48000 ,38111.32000 , 86.48619 , 86.09662 , 86.47984 , 83.46202 , 88.28909 , 94.64744 , 94.18065 , 89.13880 , 94.22351 , 99.87624 , 82.31047 , 93.05013 , 79.23212 , 82.38066        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 99.95663 , 97.40000 ,10000.30000 , -0.58079 ,55.90082 ,499806.70000 ,17.91683 ,19.92843 ,-1.66440 ,8.90811 , 1.51624 ,8.45689 , 2.73759 ,11.95869 , 1.74229 ,11.62465 , 3.44306 ,28.69000 ,25.62000 ,2.66000 ,  6.57000 , 10.65000 , 19.83000 , 1.49000 , 81.00080 ,1508588.95000 , 864063.70000 ,299371.54000 ,304678.81000 ,  6187.90000 , 492389.56000 ,458102.56000 ,1747737.05000 ,1000368.22000 ,359527.74000 ,345549.36000 ,NA ,521138.23000 ,486762.80000 ,1358015.65000 ,37546.74000 ,312244.97000 , 77009.44000 ,282699.88000 ,346609.19000 ,301905.44000 ,NA ,150573.30000 ,1566086.72000 ,34701.70000 ,326182.96000 ,101233.98000 ,314781.29000 ,418142.20000 ,371164.72000 ,NA ,181592.46000 ,83.20000
Q1-1998      ,130745.71000 ,129736.34000 ,109220.70000 ,20515.64000 ,6660.18000 ,26538.62000 , 9306.96000 ,31988.61000 ,16980.33000 ,38261.65000 , 86.68551 , 86.17731 , 86.58962 , 83.36500 , 88.03278 , 94.67731 , 93.78794 , 88.94849 , 95.09662 , 99.88850 , 82.11247 , 91.87561 , 80.58554 , 82.10467        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 97.36542 , 98.00000 ,10094.80000 ,  0.12557 ,55.69456 ,490567.50000 ,18.32503 ,20.40896 ,-1.69315 ,9.06558 , 8.00568 ,7.93007 , 8.57427 ,11.96955 , 4.14042 ,12.24986 , 5.07185 ,34.80000 ,29.47000 ,2.46000 ,-11.90000 ,-11.91000 , -5.81000 , 1.36000 , 80.89463 ,1513532.55000 , 866389.45000 ,300106.12000 ,307196.60000 , 10917.47000 , 497987.04000 ,469064.13000 ,1758069.01000 ,1006918.50000 ,362530.63000 ,351180.44000 ,NA ,529710.49000 ,503235.25000 ,1362295.74000 ,36430.43000 ,312537.47000 , 76657.41000 ,286915.54000 ,347283.63000 ,302471.26000 ,NA ,151236.81000 ,1573571.28000 ,34149.56000 ,325116.34000 ,101479.71000 ,320720.03000 ,419494.47000 ,373042.23000 ,NA ,184554.24000 ,83.70000
Q2-1998      ,131470.57000 ,131470.88000 ,110760.83000 ,20710.05000 ,6683.61000 ,26681.83000 , 9565.46000 ,32510.32000 ,17454.18000 ,38575.48000 , 87.36934 , 86.70653 , 87.03322 , 83.84035 , 88.67792 , 94.22857 , 92.71507 , 89.59401 , 94.00717 ,100.52074 , 82.93099 , 92.98970 , 81.39628 , 82.77234        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA , 98.56634 , 98.90000 ,10185.60000 ,  0.21153 ,54.10343 ,488250.10000 ,18.21689 ,20.03047 ,-2.10008 ,8.83312 , 6.92882 ,7.78425 , 7.24438 ,12.35382 ,10.63976 ,12.44326 , 6.18457 ,24.94000 ,23.41000 ,3.03000 ,-27.59000 ,-14.82000 , 12.14000 ,-4.79000 , 81.12420 ,1532081.12000 , 876083.67000 ,303238.40000 ,310256.50000 , 10377.20000 , 504030.48000 ,471905.13000 ,1765771.35000 ,1013635.87000 ,364263.47000 ,352198.46000 ,NA ,538481.15000 ,512314.32000 ,1374966.09000 ,36922.88000 ,314915.39000 , 76261.30000 ,288930.57000 ,351630.04000 ,306305.91000 ,NA ,157115.04000 ,1579599.87000 ,34274.65000 ,326650.56000 ,100314.72000 ,321553.55000 ,422582.71000 ,374511.43000 ,NA ,186269.47000 ,83.90000
Q3-1998      ,132165.37000 ,132892.09000 ,111999.47000 ,20892.63000 ,6753.61000 ,26857.50000 , 9782.44000 ,33013.04000 ,17848.98000 ,38636.52000 , 87.59211 , 86.73248 , 87.06409 , 84.04563 , 88.61429 , 93.58486 , 91.41769 , 89.97854 , 94.86656 ,100.91608 , 83.04777 , 93.22810 , 82.31014 , 83.26108        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.75990 , 98.80000 ,10320.00000 ,  0.38204 ,52.98770 ,490215.10000 ,18.53833 ,20.27124 ,-2.38908 ,8.80998 , 5.06198 ,7.82114 , 5.39515 ,12.45682 , 4.10958 ,12.32382 , 4.01970 ,28.42000 ,26.25000 ,2.62000 ,  2.68000 , -2.52000 ,  4.92000 , 2.71000 , 81.23131 ,1548445.66000 , 888828.90000 ,305452.09000 ,317436.72000 ,  7736.05000 , 503082.72000 ,474090.83000 ,1775574.27000 ,1025229.37000 ,365094.50000 ,359691.18000 ,NA ,539924.16000 ,520699.46000 ,1389494.70000 ,36899.51000 ,316211.11000 , 77193.55000 ,293315.90000 ,357448.40000 ,308426.23000 ,NA ,158950.96000 ,1588177.83000 ,34289.51000 ,327276.57000 ,100677.93000 ,323780.13000 ,426976.24000 ,375611.24000 ,NA ,187504.10000 ,83.90000
Q4-1998      ,132739.10000 ,133021.43000 ,112305.61000 ,20715.82000 ,6587.87000 ,26863.47000 , 9781.85000 ,32913.24000 ,17901.18000 ,38973.81000 , 87.92837 , 86.91422 , 87.14158 , 84.60443 , 88.68442 , 92.70629 , 90.04372 , 90.65139 , 95.98368 ,102.33650 , 83.68459 , 94.08370 , 82.49685 , 83.52886        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,103.56376 , 98.10000 ,10498.60000 ,  0.49848 ,52.67385 ,491318.70000 ,18.03452 ,20.33201 ,-2.40554 ,8.89508 , 6.11282 ,7.66079 , 6.99357 ,12.84931 , 3.37328 ,12.20437 , 5.54182 ,27.27000 ,24.24000 ,2.66000 , 11.31000 , -4.92000 , 13.40000 ,-2.61000 , 81.15615 ,1566050.71000 , 901764.06000 ,310211.56000 ,322165.60000 ,  8471.97000 , 497746.95000 ,474309.43000 ,1780307.38000 ,1034258.62000 ,366543.57000 ,363095.28000 ,NA ,536830.58000 ,526576.99000 ,1402429.51000 ,35625.47000 ,316149.34000 , 77512.53000 ,295554.33000 ,364332.01000 ,313255.83000 ,NA ,163621.20000 ,1593776.26000 ,33693.25000 ,326350.42000 ,100234.00000 ,324203.68000 ,431887.82000 ,378390.19000 ,NA ,186574.02000 ,83.30000
Q1-1999      ,133381.34000 ,132353.56000 ,111772.11000 ,20581.45000 ,6413.36000 ,26569.69000 , 9473.35000 ,32745.32000 ,17996.08000 ,39155.75000 , 87.85846 , 86.81823 , 87.14692 , 84.92743 , 88.45923 , 92.34331 , 89.55776 , 90.33352 , 91.85762 ,101.17078 , 83.27072 , 93.76107 , 83.75034 , 83.87563        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA        ,NA ,100.00000 , 97.90000 ,10592.10000 ,  0.62523 ,52.07556 ,487591.20000 ,18.71405 ,20.64555 ,-2.44404 ,9.19237 ,11.36552 ,7.90986 ,10.99819 ,12.51581 , 4.58623 ,11.87159 , 6.24790 ,31.92000 ,28.70000 ,2.07000 , -0.88000 ,-15.95000 , -6.03000 , 2.63000 , 81.54784 ,1579128.99000 , 907782.97000 ,314455.74000 ,326256.14000 ,  9312.08000 , 499522.57000 ,478200.53000 ,1794835.27000 ,1039899.26000 ,369786.55000 ,368278.24000 ,NA ,540422.02000 ,533216.49000 ,1414328.79000 ,36334.77000 ,315137.24000 , 79277.45000 ,296206.10000 ,371365.84000 ,316007.39000 ,NA ,164800.20000 ,1603020.69000 ,35299.85000 ,327312.57000 ,102132.90000 ,327613.48000 ,431703.01000 ,379669.25000 ,NA ,191984.68000 ,82.60000
